Up or Down,open,high,low,close,Consensus Estimate Revenue,Actual Revenue,Retained Earnings,Consensus Estimat Earnings Per share,Earnings Per Share,return on Assets,Gross Profit,Net Income,Gross Margin,Profit Margin,Working Capital,Current Ratio (CA/CL),Debt-To-Assets Ratio
0,377.7200012,379.9899902,372.6700134,375.4299927,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,373.7799988,376.7399902,372.8500061,373.3699951,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,373.4899902,381.8800049,373.4299927,379,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,378.6199951,383.7000122,375.8399963,383.6600037,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,383.4400024,384.5400085,378,380.1400146,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,378.6499939,380.480011,376.1600037,378.5899963,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,377.269989,387.8500061,376.5400085,385.3699951,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,384.0700073,389.3699951,383.2799988,384.7999878,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,384,385.9899902,379.7900085,380.1600037,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,380.8500061,385.8999939,379.480011,385.6600037,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,383.9500122,386.1000061,381.6000061,384.6099854,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,385.7099915,387.8999939,382.1900024,382.7200012,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,385.6099854,388.4200134,383.8900146,387.8299866,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,385.519989,387,378.8800049,380.0899963,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,378.3999939,379.3299866,375.2799988,378.5599976,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,377.4500122,377.769989,369.1799927,369.5100098,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,370.6099854,373.3500061,366.2600098,366.3699951,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,368.8200073,375.5,367.519989,374.2399902,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,371.519989,373.9899902,366.6799927,370.5799866,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,370.3800049,373.9400024,366.7200012,373.3500061,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,371.1099854,374.5,369.6400146,371.9200134,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,369.9700012,375.9899902,366.7000122,375.1400146,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,373.8699951,377.1099854,372.1900024,373.2399902,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,376.2900085,379.3699951,375.9200134,378.4899902,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,378.0700073,381.769989,374.9400024,375.1099854,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,373.9899902,375.2399902,372.269989,374.0899963,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,375.1700134,380.5,370.2900085,370.9599915,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,369.5899963,371.3999939,365.6499939,367.3500061,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,367.1099854,373.1700134,366.5700073,370.5599976,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
1,371.8699951,376.1199951,371.5499878,374.5899963,29683.171,29328,2172,0.183,0.45,0.533167,29.517867,-126,29.517867,0.729678,4,1.000213322,0.72024909
0,373.2399902,377.7000122,371.5100098,372.1000061,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,372.1000061,373.1600037,368.3399963,370.2600098,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,370.5,373.2799988,369,372.25,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,370.1000061,380.2000122,369.3599854,377.0400085,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,376.1499939,379.3099976,374.0299988,374.4100037,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,374.6600037,381.5799866,374.6499939,381.2000122,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,380.6600037,384.4200134,378.7999878,383.5400085,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,384.3099976,387.1199951,381.3200073,382.6499939,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,383.5299988,385.2799988,380.1400146,382.3599854,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,383.5100098,387.8099976,381.2099915,385.1099854,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,384.6499939,385.7799988,381.6400146,383.4500122,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,383.6900024,387.4500122,383.5499878,386.0400085,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,382.6300049,383.5599976,374.3999939,375.5599976,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,378.5499878,391.9400024,377,389.5100098,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,391.3099976,394.6000061,386.7999878,391.1799927,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,391.9100037,394.2799988,388,389.7999878,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,390.2099915,391.8800049,386.1499939,389.9899902,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,439,452.6499939,439,445.1000061,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,443.8599854,446.9899902,437.4100037,438.5599976,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,438.5100098,439,428.0400085,429.3099976,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,426.75,434.2399902,426.0299988,429.3699951,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,427.1099854,431.75,419.2399902,421.7799988,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,423.8200073,425.6400146,416,422.8699951,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,424.7999878,429.769989,422.4200134,423.0400085,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,422.8500061,427.5100098,421.019989,421.1900024,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,421.4299927,422.7200012,414.5499878,419.1000061,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,424.1499939,428.5,422.8500061,426.8800049,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,430.75,435.2000122,430.1700134,433.6900024,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,432.5100098,439,431.3699951,432.8500061,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,431.0799866,433.25,426.7099915,431.019989,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,429.980011,433.5299988,425.7999878,426.8699951,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,429.4500122,433,427.0100098,432.2799988,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,428,430.3999939,424.2999878,426,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,426,427.269989,421.4599915,425.2399902,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,424.8699951,428.2399902,420.6300049,421.7099915,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,420.6000061,427.1000061,418.3599854,423.8599854,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,428,436.8999939,428,431.6300049,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,431.5499878,432.4400024,427.6099854,427.6300049,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,426.2000122,427,422,425.4700012,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,427.4500122,431.8500061,425.0100098,431.4200134,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,429.7099915,431.3500061,425.4700012,426.5700073,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,427.230011,432.5,427.230011,429.230011,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,430.3999939,433.1600037,426.2000122,430.9200134,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,430.0700073,433.230011,426.25,430.9899902,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,434.3999939,438.3900146,432.75,436.5899963,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,434.3999939,436.7600098,429.2600098,430.7799988,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,429.6600037,430.7999878,426.5,426.9500122,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,425.6199951,426.7999878,421.4299927,423.5,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,422.9599915,427.4899902,419.1400146,425.480011,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,426.4599915,432.2000122,425.6600037,430.769989,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,432.2900085,438.8900146,431.4700012,432.9700012,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,431.25,432.3599854,428.2600098,429.9200134,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,427.6600037,428.0499878,422.6400146,423.6700134,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,424.1499939,427.9700012,422.6700134,427.2600098,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,428.3599854,431.3500061,424.75,427.8099976,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,430.2999878,439.730011,429.4100037,439.3900146,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,440.2600098,444.9899902,433.2399902,434.9200134,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,437,439.2399902,434.1799927,436.2900085,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,435.5899963,447.0400085,433.6900024,445.9899902,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,444.9700012,446.4700012,440.230011,440.8399963,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,438.0700073,443.4700012,436.3900146,440.1000061,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,441.7600098,443.4899902,435.0599976,438.1000061,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
0,434.980011,437,429,429.8599854,22371.182,22717,1735,-0.135,-0.12,-0.597676,32.231369,-437,32.231369,-0.248052,-2270,0.891085309,0.744278681
1,434.2000122,435.5700073,430.4599915,434.0899963,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,439.3500061,440,435.5799866,437.3900146,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,437,438.2000122,433.480011,437.7099915,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,435.230011,439.730011,433.519989,436.0400085,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,435.6799927,437.730011,425.5700073,436.7200012,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,434.3500061,435.9899902,428.8299866,429.7000122,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,434.8999939,438.7200012,434.1499939,434.3900146,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,440.4899902,444.7200012,439,443.5100098,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,448.2900085,457.8699951,447.5400085,455.5700073,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,462.3200073,469.6000061,458.1600037,465.5700073,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,463.0400085,464.7000122,460.2000122,461.1900024,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,465.5,475.8800049,464.7999878,475.480011,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,477.7000122,485.4200134,477.25,483.0100098,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,492.5700073,493.2000122,485.3999939,488.1000061,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,487.8999939,488.8800049,482.5499878,488,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,485.9899902,492.5,484.8999939,488.269989,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,491.6600037,491.6600037,475.7000122,482.1799927,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,578.9899902,580.5700073,529.3499756,529.4199829,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,527.75,544.9500122,526.5999756,531.4099731,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,536,536.3900146,523.1199951,526.0300293,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,530.9199829,532.9699707,525.0200195,529,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,527.6500244,539.2000122,524.289978,536.7600098,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,539.0900269,542.8400269,534.5200195,536.1500244,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,537.4500122,540.4400024,529.3599854,535.0300293,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,529.6900024,536.9500122,529.1599731,531.9000244,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,538.7999878,539.1400146,534.1199951,537.0100098,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,539.2999878,542.7399902,527.5200195,529.460022,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,529.1599731,529.460022,518.210022,522.6199951,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,528.5200195,532.2800293,523,524,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,523.6500244,528.9799805,522,527.460022,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,523.75,527.5,513.0599976,525.9099731,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,527.3699951,534.6599731,525.4899902,529.6599731,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,528.25,534.1099854,528.25,531.5200195,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
1,531.289978,538.7399902,527.1199951,535.2199707,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,535.039978,539.4899902,533,535.0200195,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
0,533.7399902,537.25,529,532.9199829,22384.818,23185,1949,-0.135,0.19,-0.509169,34.612896,214,34.612896,0.399612,3238,1.115276443,0.802935511
