Open,High,Low,Close,Volume,Accumulation Distribution Line,MACD,Chaikan Oscillator (CHO),Highest closing price (5 days),Lowest closing price (days),Stochastic %K (5 days),%D,Volume Price Trend (VPT),Williams %R (14 days),Relative Strength Index,Momentum (10 days),Price rate of change (PROC),Volume rate of change (VROC),On Balance Volume (OBV)
0.035029776,0.033829038,0.034971476,0.035469034,0.052721747,0.000417905,0.001546208,0.000494521,0.033829038,0.033341728,0.955390698,0.966091737,-0.011346279,-0.0438942,0.694268558,0.012110542,0.197079062,0.394330554,0.029474912
0.034520844,0.032920877,0.034050298,0.034161017,0.029349117,0.000371966,0.003025419,0.000474603,0.033829038,0.033917415,0.710843574,0.881159625,-0.01373917,-0.263367212,0.626541987,0.009358139,0.134048251,0.23422078,0.02670798
0.033567948,0.032755756,0.034338861,0.033844912,0.017205787,-5.21883E-05,0.003907077,4.56163E-05,0.033829038,0.035356626,0.597674325,0.770628082,-0.014073415,-0.316406662,0.611028981,0.006880987,0.140194338,0.039827716,0.025085878
0.033492149,0.032508076,0.034050298,0.033681412,0.014972399,-0.000152587,0.004427728,-0.000223426,0.033829038,0.036448026,0.39936115,0.581357197,-0.014175714,-0.343840582,0.602716466,0.004266212,0.143623898,0.043253095,0.023674332
0.033676232,0.032497756,0.032785066,0.0327222,0.030686525,-0.000118943,0.004048445,-0.000283219,0.033829038,0.036004271,0.148147931,0.389817192,-0.014700502,-0.504787323,0.555012717,0.007293843,0.069802841,0.123698007,0.020781313
0.031954521,0.032023036,0.032629686,0.033419808,0.021364057,0.00010118,0.004240963,-8.59216E-05,0.032920877,0.036004271,0.504,0.357930716,-0.013895335,-0.387735148,0.585342041,0.007871852,0.060509666,0.037039755,0.022795442
0.030990797,0.030423431,0.030554261,0.030149768,0.093214832,-0.000391027,0.001831842,-0.000435689,0.032755756,0.033173822,0.03087863,0.232500309,-0.016468111,-0.93641722,0.452118903,-0.001706488,0.01436426,0.286497286,0.014007472
0.029951272,0.029308868,0.030498767,0.030018968,0.025061209,-0.000716742,-0.000176985,-0.000829203,0.032508076,0.033029902,0.014925622,0.187151812,-0.016965824,-0.95836432,0.447729287,-0.005339643,-0.012679052,0.05110946,0.011644788
0.030124526,0.02945335,0.03063195,0.031054479,0.028858461,1.64805E-05,-0.000953489,-0.000261899,0.032497756,0.033029902,0.251870324,0.101327583,-0.015901852,-0.78461518,0.495652516,-0.005229547,0.010066984,0.054232875,0.014365463
0.031109908,0.030846551,0.031752903,0.031915591,0.071274787,0.000280877,-0.000889601,0.000229423,0.032023036,0.033029902,0.507042392,0.263412381,-0.014916986,-0.652027143,0.532749384,-0.008972807,-0.009197333,0.194953064,0.021085003
0.031943692,0.030846551,0.032185744,0.031784788,0.014512921,3.11371E-05,-0.000929873,0.000187179,0.030846551,0.033029902,0.697095725,0.495621154,-0.015276502,-0.684561919,0.527223121,-0.006000221,-0.054870085,-0.042975423,0.019716775
0.031705469,0.030846551,0.032185744,0.032482396,0.011962822,-9.04215E-06,-0.000415017,0.000117103,0.030846551,0.033029902,0.962655586,0.737570447,-0.014884475,-0.563534553,0.558001389,-0.003440493,-0.114154985,-0.078276811,0.020844588
0.032214402,0.030908473,0.032452109,0.031937389,0.017276349,-4.75281E-05,-0.000425514,4.35193E-05,0.030908473,0.034169276,0.723403522,0.811219163,-0.015131509,-0.658087331,0.53279613,-0.004403834,-0.088245578,-0.041649712,0.019215834
0.032485111,0.031063272,0.031797296,0.032046392,0.025292589,-5.93839E-05,-0.000345167,-1.09646E-06,0.031063272,0.034972836,0.530201027,0.75440868,-0.015058939,-0.639176586,0.538016667,-0.001706485,-0.07204165,0.047588548,0.021600331
0.032160261,0.030763991,0.031830591,0.031490484,0.015402338,-1.88523E-05,-0.00070526,1.68431E-05,0.031063272,0.034649012,0.165516552,0.483064808,-0.015598929,-0.682534242,0.510975736,-0.004871741,-0.088185942,0.002907476,0.020148253
0.031250678,0.030340871,0.031752903,0.03188289,0.014599894,-2.02402E-05,-0.000677952,2.1415E-05,0.031063272,0.034649012,0.429529818,0.383031031,-0.015362712,-0.585827591,0.531717798,0.004376308,-0.034772955,-0.053078371,0.02152468
0.031532215,0.030051911,0.031353354,0.030923679,0.019577018,-5.89032E-05,-0.001385573,-1.30893E-05,0.031063272,0.034025356,0.064865405,0.224632101,-0.015903311,-0.780365785,0.484755907,0.002284488,-0.101256918,-0.008469357,0.019679027
0.030741742,0.029639108,0.03108699,0.030956378,0.008264029,-0.000111274,-0.001899071,-7.26492E-05,0.031063272,0.034025356,0.186602871,0.231809825,-0.015877833,-0.772314486,0.486662279,-0.000247716,0.036269461,-0.092274704,0.02045813
0.031337305,0.02990743,0.031353354,0.030869177,0.007394304,-4.9379E-05,-0.002346719,-3.52949E-05,0.030763991,0.033965388,0.172222318,0.14422308,-0.015906483,-0.765105017,0.482186683,-0.002642302,0.038396502,-0.071377059,0.019761021
0.030665945,0.029649429,0.030520964,0.030127967,0.016206423,-0.0001352,-0.00324,-9.32249E-05,0.030340871,0.033149834,0.073683684,0.147224797,-0.016124999,-0.941052962,0.444746341,-0.004183643,-0.040447208,-0.044390241,0.018233136
0.030341094,0.028947666,0.029810659,0.029790064,0.024101229,-0.000113633,-0.004162474,-8.92438E-05,0.030051911,0.032778039,0.207964159,0.154496119,-0.016348706,-0.856870057,0.428414897,-0.006798412,-0.090287018,-0.067013592,0.015960956
0.029962101,0.028988948,0.030343388,0.030585773,0.007865268,1.55013E-05,-0.004226614,3.54864E-05,0.02990743,0.032778039,0.566037059,0.288549543,-0.015556403,-0.631052625,0.483463863,-0.003412969,-0.051140754,-0.04637818,0.016702466
0.030590146,0.029762949,0.030853919,0.031414184,0.010961817,0.000120822,-0.00359242,0.00017707,0.02990743,0.032778039,0.924528266,0.578174631,-0.015294218,-0.395954394,0.535003184,-0.001596389,-0.04458317,-0.008472323,0.017735908
0.031391446,0.02991775,0.030831724,0.030563975,0.012159741,3.39461E-05,-0.003707627,0.000141534,0.02991775,0.032778039,0.55399087,0.695961145,-0.015659351,-0.637238794,0.48797971,-0.00233953,-0.058299364,-0.029986821,0.01658953
0.030135355,0.029102469,0.030298993,0.030236969,0.016859538,-5.61532E-05,-0.0040068,3.39001E-05,0.02991775,0.032778039,0.413145264,0.64391721,-0.015819468,-0.730040915,0.470838417,-0.004156116,-0.076545968,-0.03375916,0.015000071
0.030308609,0.028896067,0.030365586,0.030356871,0.007715938,5.72688E-06,-0.00410344,4.18879E-05,0.02991775,0.033269769,0.325444186,0.439990684,-0.015737187,-0.696013584,0.479098457,-0.001431248,-0.048803049,-0.050528514,0.015727503
0.029648077,0.029473988,0.030376685,0.030945477,0.01229102,9.44246E-05,-0.003680301,0.000120329,0.02991775,0.033269769,0.644970033,0.470959734,-0.015553057,-0.528970633,0.519264349,-2.75267E-05,-0.039859757,-0.016012189,0.016886258
0.030882512,0.029432709,0.030243501,0.029888165,0.016679029,-6.14536E-06,-0.004118932,5.19265E-05,0.02991775,0.032885979,0.097701149,0.363583449,-0.016069905,-0.812000079,0.45933198,-0.002477155,-0.045396908,-0.014988233,0.015313817
0.030102868,0.028689666,0.030465473,0.029997167,0.009480003,-0.000137205,-0.004331928,-9.74803E-05,0.029473988,0.032885979,0.206107028,0.322961418,-0.015995041,-0.741829974,0.467116353,-0.000330285,-0.042007409,0.014898162,0.016207558
0.029810505,0.028689666,0.029988235,0.029844564,0.007834089,-6.15896E-05,-0.004566649,-8.24071E-05,0.029473988,0.032838004,0.233765736,0.182988639,-0.016054396,-0.771651815,0.458372734,0.000137617,-0.044998354,0.006022042,0.015468988
0.029994587,0.029257268,0.030376685,0.030662074,0.012720959,4.00853E-05,-0.0040706,2.17882E-05,0.029473988,0.032838004,0.720779039,0.39508259,-0.015790286,-0.404668715,0.518433237,0.000192668,0.024033644,-0.021775775,0.016668276
0.030590146,0.030433751,0.031297863,0.03188289,0.016805385,0.000157934,-0.002697895,0.000167373,0.030433751,0.032838004,0.902834008,0.632246483,-0.015166928,-0.091460955,0.593796285,0.00118353,0.095240828,-0.030650429,0.018252629
0.03169464,0.03049567,0.031686309,0.031523185,0.016907126,7.49516E-05,-0.001867947,0.000137822,0.03049567,0.032838004,0.750988439,0.808307628,-0.015400277,-0.234729664,0.569317752,0.002422105,0.041550176,0.11639769,0.016658684
0.032268543,0.032590636,0.032551996,0.03433542,0.033622257,0.000498794,0.00096358,0.000490618,0.032590636,0.032838004,0.98245614,0.897381773,-0.013543925,-0.016987449,0.699508472,0.010349004,0.12606728,0.209308063,0.019828473
0.033145643,0.032198476,0.033240106,0.033953915,0.038136622,0.000858878,0.002878009,0.000910983,0.032590636,0.033737512,0.897862209,0.895689386,-0.014003708,-0.094511289,0.674132595,0.009082903,0.150363972,0.216303177,0.016233085
0.033567948,0.033075676,0.034194578,0.034379021,0.028134784,0.000393928,0.004671632,0.000586114,0.033075676,0.034684994,0.867532918,0.935360797,-0.013416058,-0.101620341,0.690838727,0.008670049,0.185711508,0.067714329,0.018885535
0.033578776,0.032900236,0.034338861,0.034128316,0.020906221,2.98007E-05,0.005831095,7.56889E-05,0.033075676,0.034684994,0.788571429,0.86936299,-0.01366857,-0.147449701,0.673007746,0.010706813,0.168427242,0.173087446,0.016914569
0.033134813,0.031919834,0.03312912,0.033049204,0.014161749,-4.65313E-05,0.00584422,-0.000207973,0.033075676,0.036364073,0.363970722,0.687627838,-0.014482143,-0.34471329,0.601091506,0.007706705,0.092162388,0.015410731,0.015579448
0.032799135,0.032425516,0.033473174,0.033866714,0.009122267,3.2759E-05,0.006415808,-0.000234504,0.033075676,0.036364073,0.554545707,0.581087877,-0.014051003,-0.195271026,0.639062137,0.010156339,0.180462503,-0.045873848,0.016439464
0.033881972,0.033024077,0.034094691,0.034455322,0.016382009,0.000113694,0.007242612,-0.00015197,0.033075676,0.036364073,0.800000818,0.584978409,-0.013855873,-0.087672396,0.664557845,0.009578339,0.201482137,0.073716905,0.017983903
0.03460747,0.033147916,0.034627423,0.034204617,0.014297951,4.89914E-06,0.007615296,-0.000201268,0.033147916,0.036364073,0.674008667,0.690514448,-0.014002577,-0.145425881,0.647180457,0.005862598,0.198056056,0.083541787,0.016635942
0.033892798,0.032446157,0.033850524,0.03359421,0.016147348,-0.000106692,0.007351666,-0.000302506,0.033147916,0.036364073,0.427312964,0.647204782,-0.014316612,-0.255477702,0.60565474,0.00522955,0.129641572,0.027271996,0.015113626
0.033730374,0.033024077,0.033950411,0.034706024,0.014911682,8.48804E-05,0.00791529,-0.000145833,0.033147916,0.036963745,0.857143294,0.66665592,-0.013658896,-0.055025812,0.658078777,0.000935814,0.120042618,-0.011409422,0.016519448
0.034726584,0.03431408,0.035337728,0.035883236,0.022849154,0.000268591,0.009170856,9.5104E-05,0.03431408,0.036963745,0.879999273,0.736774539,-0.013036388,-0.056249594,0.705170857,0.004871733,0.187509402,0.03558484,0.018673586
0.035517054,0.034159278,0.035415417,0.03597044,0.015138139,0.000255863,0.010117029,0.00017369,0.03431408,0.036963745,0.909090909,0.900770389,-0.012968047,-0.049616804,0.708473073,0.004018494,0.064556841,-0.0556637,0.020100758
0.035311317,0.034541122,0.035837163,0.035392734,0.015806022,3.46402E-05,0.010299319,-6.94106E-06,0.034541122,0.036963745,0.663299777,0.834786604,-0.013267275,-0.203711147,0.666000981,0.003192783,0.057448378,-0.059286849,0.018610621
0.035300485,0.033880641,0.035182349,0.035022129,0.007061183,-8.80157E-05,0.010040118,-0.000189425,0.034541122,0.038187074,0.534722384,0.717255328,-0.013470974,-0.324402675,0.639514793,0.004981837,0.025360153,-0.075839484,0.017944917
0.034759067,0.033333677,0.035093561,0.03517473,0.008136032,2.65919E-05,0.00983983,-0.000144803,0.034541122,0.038534885,0.351350811,0.527402176,-0.013433107,-0.332240821,0.64705462,0.003302874,0.041567145,-0.061847477,0.018711954
0.034791555,0.033705199,0.034982575,0.03504393,0.014946143,5.67079E-05,0.009470312,-8.65681E-05,0.034541122,0.038534885,0.323077783,0.411591572,-0.013470342,-0.365464322,0.636867161,0.001486296,0.081824608,0.00560812,0.017302883
0.034650785,0.035387363,0.035415417,0.036221143,0.025028389,0.000182285,0.009977062,5.69465E-05,0.035387363,0.038534885,0.617328297,0.439710391,-0.012852411,-0.239278281,0.694822348,0.005091933,0.094248416,0.176547565,0.019662473
0.036210069,0.035088082,0.036480875,0.036722548,0.018106691,0.000235226,0.010645505,0.000157622,0.035387363,0.038534885,0.783392858,0.586776282,-0.012426,-0.13544086,0.716565737,0.00789937,0.089207213,0.010659623,0.021369509
0.036415811,0.035377041,0.036636254,0.03686425,0.02330699,0.000150425,0.011156735,0.000108967,0.035387363,0.038558873,0.83032461,0.759441667,-0.012340009,-0.114058774,0.722697634,0.005449742,0.105414085,0.063797671,0.023566811
0.036697346,0.036120084,0.037180084,0.03773626,0.034226142,0.000296893,0.012099894,0.000209579,0.036120084,0.038558873,0.89080431,0.852532128,-0.011661476,-0.084635448,0.758567523,0.004679074,0.167152321,0.113362246,0.026793533
0.036903088,0.035913683,0.037235576,0.036951454,0.020730635,0.00016283,0.01209816,0.000112309,0.036120084,0.039854161,0.644013592,0.80508782,-0.012537529,-0.24499626,0.690363944,0.002477161,0.087711421,0.039511034,0.02483912
0.036621548,0.035284161,0.037268874,0.036744348,0.010855153,-0.000109585,0.011799857,-0.000180268,0.036120084,0.040405857,0.394366012,0.656688747,-0.012680531,-0.287314542,0.67316318,0.003412964,0.032533396,-0.053148883,0.023815734
0.036621548,0.035913683,0.037180084,0.036951454,0.010837102,-7.62484E-05,0.011590746,-0.000253886,0.036120084,0.040429844,0.447237741,0.505699942,-0.012605229,-0.249996184,0.683653198,0.004871741,0.036973545,-0.028767415,0.024837419
0.037141309,0.035593765,0.03756853,0.037245753,0.010902742,-3.7984E-05,0.011520866,-0.000226849,0.036120084,0.040429844,0.446665333,0.438523152,-0.012499001,-0.239045168,0.698685647,0.005229545,0.070978598,-0.031409738,0.025865291
0.037282079,0.035913683,0.037934784,0.03768176,0.015257931,-1.23802E-05,0.01166971,-0.000172366,0.035913683,0.040429844,0.823077556,0.584455349,-0.012341921,-0.123842379,0.720414312,0.00666079,0.102953348,0.117534222,0.027303756
0.037466159,0.036636085,0.038245542,0.038455669,0.025806219,0.000118407,0.012247754,-1.79476E-05,0.036636085,0.040429844,0.8899995,0.735170199,-0.011956244,-0.055401517,0.755654752,0.005642407,0.126452945,0.219901766,0.029736676
0.038126691,0.036945685,0.038789372,0.038433867,0.033866765,3.4689E-05,0.012544317,-2.76922E-05,0.036945685,0.040657723,0.765216854,0.843604236,-0.01197425,-0.126453534,0.753380708,0.004321257,0.131141573,0.12817593,0.026543836
0.038180832,0.036429684,0.036347694,0.036635349,0.035302631,-3.00094E-05,0.011252322,-8.67725E-05,0.036945685,0.040309912,0.281967633,0.659411949,-0.01392474,-0.512837913,0.594450285,-0.000578,0.015503008,0.041563977,0.023215626
0.036578234,0.035500885,0.037279971,0.036853351,0.016787334,-1.16308E-05,0.010279285,-8.66879E-05,0.036945685,0.040309912,0.347541425,0.474760755,-0.013666194,-0.466003358,0.607318151,-0.002229434,0.004828909,-0.007377739,0.024798278
0.036567407,0.035604083,0.037457547,0.03749646,0.013536532,-1.14067E-05,0.009893744,-7.85731E-05,0.036945685,0.040309912,0.54098444,0.398432675,-0.01330565,-0.36070959,0.643981362,0.001376197,0.023249705,-0.042445234,0.026074455
0.037097995,0.036192324,0.03802357,0.037703561,0.025499353,2.20699E-06,0.009638001,-5.59879E-05,0.036945685,0.040309912,0.603278886,0.507806117,-0.013213633,-0.397617406,0.655388231,0.00242211,-0.001174739,-0.02581646,0.028478445
0.037628587,0.036388403,0.038312134,0.037725362,0.021313186,-0.000173982,0.009344543,-0.000198548,0.036429684,0.040309912,0.729412443,0.637793931,-0.013195486,-0.391044884,0.656643371,0.001954198,0.028393542,0.002845261,0.030487778
0.037368704,0.035903365,0.037790502,0.037529159,0.015116806,-0.000136325,0.008857437,-0.000205286,0.036388403,0.040549781,0.502994614,0.624862302,-0.01333191,-0.450194958,0.638126419,0.000715628,0.028955824,0.039750472,0.029062619
0.036751488,0.03526352,0.037268874,0.037060453,0.024490144,1.19917E-05,0.008014862,-5.73101E-05,0.036388403,0.040777655,0.249999405,0.504606966,-0.01356427,-0.591497129,0.594963715,-0.001568865,0.003999016,0.127560571,0.026753773
0.036426637,0.035449281,0.037235576,0.037365655,0.006166843,5.32458E-05,0.007497805,4.51706E-05,0.036388403,0.040777655,0.426900834,0.40163287,-0.013316049,-0.499486742,0.61668393,-0.002752395,0.004364286,-0.043981182,0.027335161
0.036773145,0.035604083,0.037180084,0.036613547,0.009868918,-3.05805E-05,0.006429586,8.34418E-06,0.036388403,0.040285924,0.051136422,0.24782162,-0.01346882,-0.726227105,0.550523113,-0.004596494,-0.038431582,-0.035761341,0.026404754
0.036275041,0.034995202,0.036625157,0.036722548,0.009207598,-2.93588E-05,0.00560311,-6.39186E-06,0.035903365,0.040285924,0.385474086,0.293936818,-0.01343266,-0.693366464,0.55915402,0.000220186,-0.06109844,-0.065125011,0.027272814
0.036145101,0.034726883,0.036647354,0.036210244,0.006795342,6.27999E-06,0.004498247,1.98957E-05,0.035604083,0.039842169,0.146667333,0.198546127,-0.013590752,-0.847812365,0.516130781,-0.001623913,-0.078434803,-0.080935221,0.026632173
0.035733622,0.035057123,0.036625157,0.03691875,0.009762253,3.11535E-05,0.004125535,5.09899E-05,0.035604083,0.039842169,0.579999333,0.378569566,-0.013427111,-0.634216718,0.573549933,-0.001458777,0.010487284,-0.07325216,0.027552525
0.037899296,0.036584486,0.038523005,0.038542872,0.019606556,0.000132134,0.005033951,0.000148993,0.036584486,0.039842169,0.963265321,0.575248068,-0.012898555,-0.14458761,0.674979764,0.002119347,0.062150994,0.017003868,0.029400963
0.038094207,0.036584486,0.038567401,0.037899763,0.01217615,-9.06988E-06,0.005194353,4.9805E-05,0.036584486,0.039842169,0.722448685,0.771242411,-0.01330119,-0.252421126,0.621342921,0.00044038,0.014581509,-0.010175445,0.028253037
0.037682728,0.035913683,0.03764622,0.03749646,0.011060277,-8.36873E-05,0.004951063,-6.17437E-05,0.036584486,0.039842169,0.571429155,0.768325146,-0.013460658,-0.429539095,0.589695966,-8.25663E-05,-0.007446634,-0.057333763,0.027210313
0.037682728,0.035913683,0.037624027,0.037431057,0.007253179,-1.73384E-06,0.004653795,-2.87879E-05,0.036584486,0.040621739,0.546938552,0.626608692,-0.013484401,-0.454085028,0.5844968,0.000935814,-0.010576095,-0.066793987,0.026526508
0.037357878,0.035604083,0.036747242,0.036711649,0.02107032,-6.928E-06,0.003815301,-1.73141E-05,0.036584486,0.040393865,0.243589316,0.463606318,-0.013655971,-0.724081287,0.529224398,-0.001651434,-0.02953152,0.039876179,0.024540072
0.036827285,0.035284161,0.037069101,0.036668047,0.011454115,-4.17979E-05,0.003081393,-4.20965E-05,0.036584486,0.04034589,0.226494872,0.346191664,-0.01368677,-0.740445106,0.525977973,0.000137617,-0.014354443,-0.053895709,0.023460218
0.036675689,0.035077764,0.037046903,0.036548145,0.015138139,-0.000106398,0.002379185,-0.000105931,0.035913683,0.040213963,0.248519821,0.244610772,-0.013732866,-0.785444482,0.516593266,-0.000440383,-0.029660743,0.147296521,0.022033047
0.036859774,0.035129363,0.035637389,0.035872338,0.025651966,-2.69688E-05,0.001282842,-5.16872E-05,0.035913683,0.039470371,0.297397619,0.262926966,-0.014077374,-0.762197455,0.466112395,-0.000853245,-0.027444825,0.161927847,0.019614668
0.035820251,0.034448241,0.036458677,0.036253841,0.015180804,6.13741E-05,0.000702284,5.38682E-05,0.035604083,0.039470371,0.481170494,0.349617827,-0.013741615,-0.657170889,0.500233964,-0.001678964,-0.017303344,0.065684259,0.021045862
0.035852735,0.035346082,0.036713948,0.036951454,0.02665297,0.000123418,0.000775245,0.0001474,0.035346082,0.039470371,0.836449456,0.549747412,-0.013382094,-0.465120011,0.557352603,-0.004018494,0.027750542,0.295880417,0.023558611
0.036654031,0.035325442,0.03743535,0.037169452,0.022616133,0.000121202,0.000991011,0.00017029,0.035346082,0.039470371,0.929905575,0.76505133,-0.01318857,-0.405105688,0.574102597,-0.00184411,0.009206029,0.133316637,0.025690782
0.036989713,0.035965282,0.03764622,0.037474659,0.023576112,1.04987E-05,0.001383186,6.55966E-05,0.035965282,0.039470371,0.82846806,0.883270439,-0.012960012,-0.321083054,0.59740182,-5.50506E-05,-0.037572957,0.020499386,0.027913456
0.037617761,0.035893043,0.037535237,0.03762726,0.058338858,0.000177453,0.001791891,0.00016547,0.035965282,0.039890139,0.835001,0.882777389,-0.012841855,-0.279072487,0.609070822,0.000495431,-0.009747582,0.3838676,0.033413441
0.037422849,0.036687684,0.03802357,0.038357568,0.031510302,0.000337235,0.00265261,0.000333564,0.036687684,0.040657723,0.854250835,0.85702473,-0.01144828,-0.104887657,0.661174314,0.004156113,0.031133542,0.187209569,0.036384122
0.037920953,0.037399769,0.038800469,0.039240479,0.025670016,0.000313887,0.003974872,0.000351216,0.037399769,0.040897587,0.904381749,0.882865535,-0.010555616,-0.05824314,0.713756213,0.006495654,0.065534405,0.257091007,0.038804202
0.038982133,0.038927132,0.039777141,0.040319595,0.032334079,0.000344376,0.005794372,0.000353657,0.038927132,0.041233406,0.812820817,0.875315463,-0.009686798,-0.130418583,0.765501649,0.009523294,0.133234819,0.054126811,0.041852547
0.04006497,0.038741371,0.040842599,0.040308693,0.021132677,9.21095E-05,0.007145499,9.78721E-05,0.038927132,0.041401313,0.810256202,0.860339815,-0.009697559,-0.132205499,0.764309164,0.011202247,0.134602209,0.085555816,0.039860232
0.039913374,0.039948812,0.040909192,0.041453205,0.032590074,0.00010338,0.009001712,-5.62891E-06,0.039948812,0.042204872,0.847191046,0.840872261,-0.008959067,-0.103263106,0.810773346,0.013128926,0.181945172,0.116726997,0.042932711
0.041256089,0.039670171,0.041208852,0.041366007,0.023410372,0.000270918,0.010286452,0.000101728,0.039948812,0.043176341,0.797333867,0.835600547,-0.009043441,-0.115411403,0.800932893,0.011147196,0.207617666,-0.008847821,0.040725662
0.04098538,0.039216091,0.041541807,0.0408973,0.01588643,-1.11673E-05,0.010815789,-0.000114788,0.039948812,0.044351696,0.585366058,0.759048578,-0.009369905,-0.180710283,0.748355553,0.009413196,0.173639748,0.004706304,0.039227945
0.041007037,0.03908193,0.040986881,0.040886397,0.01479189,-6.6887E-05,0.011098882,-0.000242543,0.039948812,0.044351696,0.371727225,0.597202038,-0.009375117,-0.182229162,0.747126986,0.008614987,0.144367209,-0.045058718,0.037833417
0.041331887,0.039732093,0.041752678,0.041747509,0.018060743,8.21156E-05,0.01185559,-0.000140076,0.039948812,0.044987346,0.778378139,0.590749562,-0.008991698,-0.070123929,0.787253232,0.010404049,0.166976981,-0.020394234,0.039536121
0.041580944,0.03964953,0.041719384,0.041137105,0.018510374,-3.11846E-05,0.011844512,-0.000186313,0.039732093,0.044987346,0.515924841,0.567111968,-0.009316704,-0.172680104,0.719913551,0.007018615,0.132493656,-0.021755583,0.037791027
0.041147807,0.039886895,0.041819271,0.041562209,0.021500259,-0.000105426,0.012027363,-0.0002544,0.039886895,0.044987346,0.697674189,0.678063393,-0.009081283,-0.11672861,0.74129633,0.005862604,0.141774492,-0.063935987,0.039817997
0.041342718,0.040650574,0.04206344,0.04269582,0.031067235,0.000244458,0.012904252,5.24313E-05,0.040650574,0.044987346,0.910568663,0.723060673,-0.008359547,-0.039586728,0.790485296,0.00600021,0.153329342,-0.001423697,0.042746908
0.042436382,0.040949855,0.043228785,0.043033726,0.019636094,0.000295383,0.013703752,0.000218533,0.040949855,0.045263199,0.90430622,0.855264596,-0.008056938,-0.0342068,0.803336312,0.006880987,0.131050387,-0.023799826,0.04459813
0.042717922,0.041280096,0.043439655,0.042772125,0.018704011,-7.1309E-05,0.013973045,-5.99068E-05,0.041280096,0.045263199,0.684648133,0.850830563,-0.008203849,-0.13270292,0.774142768,0.003330406,0.082463113,-0.042681308,0.042834781
0.041126151,0.040402896,0.041619497,0.04187831,0.053599677,8.09921E-05,0.013338278,-3.275E-05,0.041280096,0.045730942,0.3679992,0.666141453,-0.0086849,-0.314200656,0.682836762,0.001293617,0.052790594,0.155556379,0.03778159
0.041635085,0.040113932,0.041386429,0.041300604,0.037107721,0.000183958,0.012245232,7.30239E-05,0.041280096,0.045443097,0.221401558,0.433682638,-0.009594915,-0.508357698,0.631031587,0.001018383,-0.004990721,0.014035476,0.034283203
0.041472657,0.040248094,0.042229915,0.041911013,0.015865097,-2.65846E-05,0.011718148,-7.78233E-05,0.041280096,0.045443097,0.428044438,0.346335466,-0.008919924,-0.48546886,0.666281539,0.002587259,0.017861576,-0.032633747,0.035778909
0.041840822,0.039990093,0.042407492,0.04171481,0.016257294,-0.00012079,0.011020951,-0.000216345,0.041280096,0.045443097,0.361623381,0.344165155,-0.009011333,-0.552200337,0.64844393,-8.25691E-05,0.02709942,0.002363679,0.034246228
0.041689226,0.039742411,0.041009079,0.040374094,0.033108627,-0.0003087,0.009319355,-0.000420672,0.040402896,0.044423658,0.040909072,0.282726024,-0.009654411,-0.966347356,0.541718676,-0.001926679,-0.016986723,0.125378958,0.031124861
0.040454793,0.040547376,0.041408626,0.042815722,0.044329721,0.000435993,0.009755337,0.000197103,0.040547376,0.044423658,0.995725641,0.475963099,-0.007190149,-0.235057871,0.671754938,0.003165248,0.034688768,0.147267787,0.035304114
0.042555494,0.040918897,0.042684955,0.042009114,0.051231728,0.000321453,0.009366213,0.000329917,0.040918897,0.044423658,0.588888671,0.553323561,-0.008217984,-0.476644138,0.618094598,-0.001734,0.028737507,0.178984839,0.030474164
0.039512726,0.038586569,0.038334332,0.038324868,0.148309451,-0.000501858,0.006124844,-0.000378868,0.040918897,0.042168893,0.121330505,0.580698789,-0.013747831,-0.888449756,0.443737496,-0.011890345,-0.105596942,0.597182718,0.016492064
0.03867894,0.037554566,0.039510774,0.039360382,0.041800954,-0.00013024,0.004310859,-0.000303472,0.040918897,0.042168893,0.307240644,0.346340444,-0.008815945,-0.714063773,0.493365925,-0.008614998,-0.10590806,0.034982259,0.020432913
0.039144561,0.037926088,0.038112361,0.037474659,0.047414783,-0.000283036,0.001392149,-0.000381099,0.040918897,0.041233406,0.007533142,0.148448667,-0.0112807,-0.99517597,0.427424369,-0.011119667,-0.175127565,0.143237537,0.015962812
0.037314563,0.036078803,0.037513039,0.037529159,0.04533893,-0.000273077,-0.000868594,-0.000369341,0.040918897,0.041233406,0.107692423,0.143806303,-0.011195833,-0.900416634,0.430105461,-0.009523283,-0.166179635,0.144183916,0.020237209
0.037260422,0.036543205,0.038178954,0.038259465,0.032150288,0.000151673,-0.002069006,4.72677E-05,0.038586569,0.041233406,0.362116713,0.162485961,-0.010109966,-0.792108314,0.466462492,-0.009220531,-0.117150004,-0.040518461,0.023268226
0.03886302,0.037255285,0.038145655,0.037965166,0.032243825,2.8128E-05,-0.003211964,0.00010339,0.037926088,0.041233406,0.349153441,0.278772544,-0.010414338,-0.835754434,0.455315754,-0.009468232,-0.109485844,-0.013271506,0.020228391
0.037899296,0.036202646,0.038012474,0.037768964,0.025379561,-8.7622E-05,-0.004221537,1.38791E-05,0.037926088,0.041233406,0.288136512,0.340195202,-0.010619423,-0.8566314,0.447635851,-0.006578221,-0.133982689,0.060721398,0.017835694
0.037650244,0.036976648,0.038511909,0.038782676,0.028843692,0.000118497,-0.004185802,0.00015954,0.037255285,0.041293372,0.773914684,0.480370066,-0.009781058,-0.697297959,0.501428814,-0.010183852,-0.095291696,0.078388688,0.020554977
